x,y,z
-1.949739809113325,1.9993683785665999,1.5
-1.9623031205691837,1.999644704761618,1.5
-1.9748679202332944,1.9998420884076322,1.5
-1.9874337120688819,1.9999605217122742,1.5
-1.9999999999999998,2.0,1.5
-2.0125662879311177,1.9999605217122742,1.5
-2.0251320797667054,1.9998420884076322,1.5
-2.0376968794308166,1.999644704761618,1.5
-2.0502601908866747,1.9993683785665999,1.5
-2.0628215181562566,1.9990131207314632,1.5
-2.075380365339869,1.9985789452811784,1.5
-2.0879362366357297,1.9980658693562494,1.5
-2.1004886363595388,1.997473913212035,1.5
-2.113037068964049,1.99680310021795,1.5
-2.1255810390586265,1.9960534568565431,1.5
-2.1381200514288112,1.9952250127224505,1.5
-2.1506536110558656,1.9943178005212279,1.5
-2.163181223136315,1.9933318560680597,1.5
-2.1757023931014863,1.992267218286345,1.5
-2.1882166266370287,1.99112392920616,1.5
-2.2007234297024296,1.9899020339626003,1.5
-2.21322230855052,1.9886015807939978,1.5
-2.225712769746963,1.9872226210400168,1.5
-2.238194320189739,1.9857652091396274,1.5
-2.2506664671286085,1.9842294026289558,1.5
-2.2631287181845647,1.9826152621390132,1.5
-2.275580581369276,1.9809228513933024,1.5
-2.2880215651045046,1.9791522372053019,1.5
-2.3004511782415142,1.977303489475828,1.5
-2.3128689300804615,1.9753766811902755,1.5
-2.3252743303897674,1.973371888415736,1.5
-2.337666889425468,1.971289190297996,1.5
-2.350046117950552,1.9691286690584109,1.5
-2.3624115272542747,1.9668904099906594,1.5
-2.374762629171449,1.9645745014573774,1.5
-2.38709893610172,1.9621810348866682,1.5
-2.399419961028814,1.9597101047684937,1.5
-2.4117252175397628,1.9571618086509441,1.5
-2.4240142198441093,1.954536247136387,1.5
-2.436286482793085,1.9518335238774949,1.5
-2.4485415218987625,1.9490537455731543,1.5
-2.460778853353181,1.9461970219642533,1.5
-2.472997994047449,1.943263465829348,1.5
-2.485198461590815,1.9402531929802116,1.5
-2.4973797743297093,1.9371663222572624,1.5
-2.509541451366764,1.9340029755248702,1.5
-2.5216830125797935,1.9307632776665478,1.5
-2.5338039786407505,1.9274473565800194,1.5
-2.5459038710346507,1.9240553431721716,1.5
-2.5579822120784588,1.9205873713538861,1.5
-2.570038524939952,1.917043578034752,1.5
-2.5820723336565434,1.9134241031176609,1.5
-2.59408316315407,1.909729089493286,1.5
-2.6060705392655477,1.9059586830344377,1.5
-2.618033988749895,1.9021130325903073,1.5
-2.6299730393106096,1.8981922899805892,1.5
-2.6418872196144187,1.8941966099894887,1.5
-2.6537760593098847,1.8901261503596098,1.5
-2.665639089045973,1.885981071785729,1.5
-2.6774758404905827,1.881761537908451,1.5
-2.6892858463490343,1.8774677153077481,1.5
-2.701068640382518,1.8730997734963846,1.5
-2.7128237574265013,1.8686578849132243,1.5
-2.7245507334090915,1.864142224916422,1.5
-2.736249105369356,1.859552971776503,1.5
-2.7479184114756006,1.8548903066693228,1.5
-2.759558191043602,1.850154413668916,1.5
-2.771167984554793,1.8453454797402298,1.5
-2.782747333674404,1.8404636947317408,1.5
-2.7942957812695615,1.8355092513679623,1.5
-2.8058128714273254,1.830482345241835,1.5
-2.817298149472698,1.8253831748070057,1.5
-2.828751161986568,1.8202119413699913,1.5
-2.8401714568236125,1.8149688490822338,1.5
-2.8515585831301453,1.809654104932039,1.5
-2.8629120913619177,1.804267918736406,1.5
-2.8742315333018653,1.7988105031327424,1.5
-2.8855164620778027,1.793282073570472,1.5
-2.896766432180064,1.7876828483025278,1.5
